LGU_clean,election_year,incumbent_name,dynasty,incumbent_terms,ira_share,local_rev_mn,enc_gol,income_class,region,health_mn_pre3,health_mn_post3,educ_mn_pre3,educ_mn_post3,pubwelf_mn_pre3,pubwelf_mn_post3,socserv_mn_pre3,socserv_mn_post3,econdev_mn_pre3,econdev_mn_post3,labor_mn_pre3,labor_mn_post3,housing_mn_pre3,housing_mn_post3,gov_mn_pre3,gov_mn_post3,totexp_mn_pre3,totexp_mn_post3
MAUBAN,1992,,1,0,0.6261337139544342,3.95573,,3,CALABARZON,,,,,,2.9505719999999998,,,,1.6155006666666667,,,,,,6.090404666666667,,10.656477333333333
MAUBAN,1995,,1,0,0.754289345642779,5.043063999999999,,3,CALABARZON,,,,,1.4752859999999999,5.713176333333333,,,0.8077503333333333,6.192916666666666,,,,,5.5998746666666674,13.395638333333332,7.882911,25.301731333333333
MAUBAN,1998,,1,0,0.5537499418412746,19.326289,,3,CALABARZON,,4.514799679999999,,0.0,4.917868666666666,14.816202746666667,,3.61629385,3.331958333333333,9.54919013,,0.0,,0.0,10.877149000000001,25.497488346666668,19.126976,49.86288122333334
MAUBAN,2001,,1,0,0.706426400634477,15.30249015,,3,CALABARZON,,9.20271812,,78.77921062333333,7.850665293333333,178.49485235333336,,3.8421136600000003,9.39763919,23.613732406666667,,0.0,,0.0,21.82504889333333,86.67080994999999,39.07335337666667,288.77939470999996
MAUBAN,2004,,1,0,0.20939594467460895,181.35356653,,3,CALABARZON,6.930599893333333,13.946047906666665,50.873999999999995,46.13456038,132.1047977866667,122.22710548000002,3.6354312833333338,3.5588850499999993,20.627926273333333,16.84225461,0.0,0.0,0.0,0.0,73.37513112,89.14299213,226.10785517999997,228.21235222000004
MAUBAN,2007,,1,0,0.10769537968001465,175.36167489,,3,CALABARZON,13.46283142,12.171602149999998,60.56686347666667,39.16596638666667,158.99999798000002,68.75846975666667,3.85088099,9.301321459999999,18.357735183333332,25.012119713333334,0.0,0.0,0.0,8.11957976,81.11942209333334,111.63294676,258.4771552566667,205.40353623000001
MAUBAN,2010,,1,0,0.3034368258264052,207.702946954,,3,CALABARZON,11.776691066666666,15.240170253333332,38.90373352666666,35.553914453333334,59.672561443333336,97.01668787,5.71632929,30.419575679999998,17.714320173333334,48.44625854666666,0.0,0.0,3.27580756,15.803027483333333,105.45404982333332,117.28677709666665,182.84093144,262.7497235133333
MAUBAN,2013,,1,0,0.34723799203872163,205.459166843,,3,CALABARZON,14.911233853333334,19.10264073333333,38.328112483333335,44.099589613333336,93.15079746666667,96.19251472666667,24.195832909999996,19.63737055,44.95281218333333,43.07675925666666,0.0,0.0,15.715618219999998,13.35291383,112.39885896666668,132.04012522000002,250.50246861666665,271.3093992033334
MAUBAN,2016,,1,0,0.3978970926918138,232.66210823,,3,CALABARZON,17.36891549,24.939353569999998,43.08611265,38.100166546666664,99.03243539333334,89.18818476333333,24.230591846666666,22.012764386666664,43.67537763666667,61.204701709999995,0.0,0.0,14.346815406666666,4.1359002600000006,131.77233444,176.50821004666668,274.48014747,326.90109652
MAUBAN,2019,,1,0,0.4723246167756144,229.32342809,,3,CALABARZON,22.551246053333333,50.85265222,40.31994669333333,58.69091159999999,91.08849400666666,138.93510065333334,20.144121113333334,29.391536833333333,52.48745244333333,61.24472844333334,0.0,0.0,8.073180146666667,0.0,152.29871530333332,237.7105924266667,295.8746617533333,437.8904215233333
MAUBAN,2022,,1,0,0.3944171154401027,529.63270826,,3,CALABARZON,41.539355406666665,,44.58343266666666,,111.37905216666667,,25.256264093333332,,61.339058800000004,,0.0,,0.0,,213.70280546000004,,386.4209164266667,
MAWAB,1992,,1,0,0.7979931868971801,1.102615,,3,DAVAO REGION,,,,,,2.755497,,,,0.9720106666666667,,,,,,4.6645259999999995,,8.392033666666668
MAWAB,1995,,1,0,0.6974526796126512,4.433446,,3,DAVAO REGION,,,,,1.8083806666666664,4.315671,,,1.0864843333333332,2.2149383333333335,,,,,3.9961439999999997,7.613603,6.8910089999999995,14.144212333333334
MAWAB,1998,,1,0,0.630491831853351,7.330775,,3,DAVAO REGION,,2.65,,0.885,3.3930559999999996,8.739664126666668,,1.537,1.6227806666666666,4.3871227033333335,,0.0,,0.0,6.200606999999999,12.148341346666667,11.216443666666665,25.27512817666667
MAWAB,2001,,1,0,0.7352420507932186,7.777,,3,DAVAO REGION,,2.753700193333333,,1.1009790866666667,5.928283126666667,23.38892193,,1.1712479566666667,3.3439470366666666,9.29820866,,0.0,,0.0,10.60233168,18.362994693333334,19.874561843333336,51.05012528333333
MAWAB,2004,,1,0,0.6058068050361918,9.08225063,,3,DAVAO REGION,2.7000610866666666,2.9055831199999997,1.05884961,1.24177402,19.72188342,18.018808183333338,1.32287491,1.1758973499999998,8.50729116,9.10426895,0.0,0.0,0.0,0.0,16.33076448,20.753805423333333,44.55993906,47.87688255666668
MAWAB,2007,,1,0,0.5845418583195007,11.24069949,,3,DAVAO REGION,2.756338963333333,3.709968643333333,1.12417053,1.2597997666666665,24.430977800000004,7.479752219999999,1.0460177333333334,2.50998381,8.851911290000002,10.955167566666667,0.0,0.0,0.0,0.0,19.504450573333333,30.492814543333335,52.78733966333334,48.92773433
MAWAB,2010,,1,0,0.7770605252200147,15.353194147,,3,DAVAO REGION,3.4233212799999997,4.596700406666667,1.2520382633333333,1.2079441066666667,6.389304093333333,7.806616143333334,1.71394455,2.00197163,9.392555323333333,11.782756449999999,0.0,0.0,0.0,0.0,27.725253606666666,35.554210059999996,43.50711302333334,55.14358265333334
MAWAB,2013,,1,0,0.7719347103028241,18.398171973,,3,DAVAO REGION,4.2781049,4.85107135,1.29392585,1.1860501433333335,8.161353213333333,9.355519866666667,2.589322463333333,3.3183983733333338,11.776410930000003,15.329240493333332,0.0,0.0,0.0,0.0,35.03314436666667,49.07889560333333,54.97090851000001,73.76365596333333
MAWAB,2016,,1,0,0.7725292796800097,26.21646203,,3,DAVAO REGION,4.915210006666667,5.376151826666667,1.1605750333333333,2.0540158,8.961808163333332,13.942359973333334,2.886023123333333,6.512192346666667,14.261754553333333,17.204500983333332,0.0,0.0,0.0,0.0,40.32050776,80.13866046333334,63.54407047666666,111.28552142
MAWAB,2019,,1,0,0.7410797920996589,40.42795177,,3,DAVAO REGION,4.802791693333333,14.225165406666667,1.45847717,0.8719376200000001,10.873687256666665,26.17561015,4.612418393333333,11.078507123333333,16.055454960000002,27.80838635666667,0.0,0.0,0.0,0.0,71.59761964,104.95034924666668,98.52676185666667,158.93434575333333
MAWAB,2022,,1,0,0.7606992098499098,45.40239335,,3,DAVAO REGION,8.488847573333333,,1.8627990866666664,,20.446086413333333,,10.094439753333335,,22.860765533333335,,0.0,,0.0,,88.87931966000001,,132.18617160666668,
MAYANTOC,1992,,1,0,0.8153665352118749,1.09629,,3,CENTRAL LUZON,,,,,,1.0555350000000001,,,,2.225255333333333,,,,,,3.554086,,6.834876333333333
MAYANTOC,1995,,1,0,0.874175600360364,1.651942,,3,CENTRAL LUZON,,,,,0.8570516666666667,2.433043666666667,,,1.335505333333333,3.176057333333334,,,,,3.3831393333333337,6.887041666666666,5.575696333333333,12.496142666666666
MAYANTOC,1998,,1,0,0.8558784017355557,3.183976,,3,CENTRAL LUZON,,3.03552106,,0.04730451,1.6409096666666667,7.137299586666667,,0.6273201899999999,2.8135410000000003,2.97803407,,0.6848005500000001,,10.1808586,5.047902333333333,11.21633479,9.502353,21.331668446666665
MAYANTOC,2001,,1,0,0.8703078463556561,3.88870094,,3,CENTRAL LUZON,,3.0916244700000006,,0.5528766533333335,3.7401139833333334,29.631314149999998,,0.9055893899999999,4.037774736666667,0.6336079866666667,,0.5980225866666667,,11.314037943333332,9.888895186666668,13.169163106666666,17.666783906666666,43.434085243333335
MAYANTOC,2004,,1,0,0.8770488691555606,4.54610924,,3,CENTRAL LUZON,3.0533590066666663,3.7591134233333334,0.3869531066666667,0.4727573233333333,23.22234432,32.28045604666667,0.74949371,1.1425387633333333,0.59024355,0.80114969,0.5897334133333333,0.35334317333333337,10.24147523,13.541421863333332,13.059931489999999,21.14746457,36.872519360000005,54.229070306666664
MAYANTOC,2007,,1,0,0.7667746247088018,4.4917888,,3,CENTRAL LUZON,3.4887150133333336,4.56357092,0.4979262133333333,0.8103736533333333,36.51322553,15.06364534,1.1513893833333333,1.9342967666666666,0.75451012,10.475698186666667,0.4198838266666667,0.0,13.40800404,7.755403999999999,17.54730705333333,23.371740833333334,54.815042703333326,48.91108436
MAYANTOC,2010,,1,0,0.6866695080897309,6.853233948000001,,3,CENTRAL LUZON,4.344633389999999,6.078838546666667,0.7201544166666666,0.77576745,17.377969513333333,15.863784336666667,1.36048392,3.6972329766666667,5.358744359999999,24.822222896666663,0.17001537,0.0,10.782682416666667,5.311945363333333,23.388197350000002,30.92232647333333,46.12491122333333,71.60833370666667
MAYANTOC,2013,,1,0,0.871298260930335,10.766298129,,3,CENTRAL LUZON,5.473719956666666,7.19184359,0.8183183933333332,0.8810551666666667,14.774419196666665,17.873652713333332,3.1893119166666666,3.5141910499999995,21.763274083333332,29.54462345,0.0,0.0,5.2930689300000004,6.286562906666666,27.458314333333334,36.52975260666667,63.996007613333326,83.94802877000001
MAYANTOC,2016,,1,0,0.8811878821709942,13.84652615,,3,CENTRAL LUZON,6.907572496666667,8.36732374,0.7876834533333333,0.9889316666666668,16.329952313333333,24.97772811,3.5840499633333334,5.392633666666666,25.93509372666667,36.440400759999996,0.0,0.0,5.0506464,10.228839036666665,33.664237066666665,48.48192005666667,75.92928310666666,109.90004892666667
MAYANTOC,2019,,1,0,0.8731942392096947,19.76263798,,3,CENTRAL LUZON,8.155832153333334,13.97140114,0.9104305,1.0948090533333332,21.628341180000003,38.57313357666667,3.785823733333333,12.114812573333333,45.11622017333334,9.544617366666666,0.0,0.0,8.776254793333333,11.39211081,44.61695010666667,80.53726705999999,111.36151145999999,128.65501800333334
MAYANTOC,2022,,1,0,0.9254270358661905,17.44975872,,3,CENTRAL LUZON,11.517100466666667,,1.10904355,,31.87825512666667,,8.48791634,,9.258693916666667,,0.0,,10.764194770000001,,70.06416549666666,,111.20111453999999,
MAYDOLONG,1992,,1,0,0.9598599353282413,0.179263,,3,EASTERN VISAYAS,,,,,,1.2252136666666666,,,,1.7493993333333335,,,,,,3.9282370000000006,,6.902850000000001
MAYDOLONG,1995,,1,0,0.9511390515886924,0.553678,,3,EASTERN VISAYAS,,,,,0.73208,1.999939333333333,,,1.1807183333333333,2.60082,,,,,3.141097666666667,7.171353666666666,5.053896,11.772113
MAYDOLONG,1998,,1,0,0.936749049155876,1.032154,,3,EASTERN VISAYAS,,2.25727322,,0.02883659,1.7612173333333334,6.812460133333334,,1.22596658,2.322868666666667,5.374755916666667,,0.0,,0.0,5.790888333333334,12.042846680000002,9.874974333333334,24.23006273
MAYDOLONG,2001,,1,0,0.9601776963407755,0.86331082,,3,EASTERN VISAYAS,,2.56656965,,0.020668473333333333,2.68415208,17.42866302,,1.1950560000000001,3.3638638066666666,3.817050436666667,,0.0,,0.0,10.155117293333333,13.646368896666667,16.20313318,34.89208235333333
MAYDOLONG,2004,,1,0,0.9626297205327179,1.13784151,,3,EASTERN VISAYAS,2.6100103766666667,2.7376687766666663,0.016877003333333335,0.08321150333333334,17.069883466666667,13.837513286666669,1.22385706,1.2703350633333332,5.616911113333333,4.535328983333333,0.0,0.0,0.0,0.0,14.389831156666666,15.713089046666667,37.076625736666664,34.08593131666667
MAYDOLONG,2007,,1,0,0.9232981955811539,1.49244475,,3,EASTERN VISAYAS,2.6053706899999995,4.350819776666667,0.013403666666666666,0.13254082,17.68360016,9.074124173333333,1.1967877333333334,4.590763576666666,4.109628523333334,9.111578356666667,0.0,0.0,0.0,0.0,13.868038069999999,26.953049433333334,35.66126675333334,45.138751963333334
MAYDOLONG,2010,,1,0,0.9616764061580738,2.152336222,,3,EASTERN VISAYAS,3.5395679533333335,6.773021956666668,0.16393436333333333,0.19687,7.434834976666667,14.131144616666665,3.7313326599999996,7.16125266,7.012893746666666,11.43795487,0.0,0.0,0.0,0.0,21.30621931,29.074092286666666,35.75394803333333,54.643191773333335
MAYDOLONG,2013,,1,0,0.923875006777513,3.04765701,,3,EASTERN VISAYAS,6.119257546666667,7.001459893333333,0.20890462666666668,0.17517335,12.746039276666666,12.441057123333332,6.417877103333333,5.264423879999999,11.343641993333334,13.043208556666668,0.0,0.0,0.0,0.0,31.269419206666665,36.912507610000006,55.35910047666667,62.39677329
MAYDOLONG,2016,,1,0,0.9564319766598384,3.83123093,,3,EASTERN VISAYAS,6.9034928566666665,8.907811533333335,0.12320186,0.21346037999999998,12.341455406666666,14.10832643,5.31476069,4.987054516666666,12.27725372,19.026082086666666,0.0,0.0,0.0,0.0,32.42240601666666,51.7379359,57.041115143333336,84.87234441666666
MAYDOLONG,2019,,1,0,0.9387062989231998,7.946824139999999,,3,EASTERN VISAYAS,7.849761893333334,13.197887159999999,0.23173648333333333,0.34295329,13.350499586666666,21.101658060000002,5.26900121,7.099330743333333,16.6657931,18.33626973,0.0,0.46148686666666666,0.0,0.0,45.22351955666667,82.39107590333333,75.23981224333333,121.82900369333333
MAYDOLONG,2022,,1,0,0.969019122178918,6.201856469999999,,3,EASTERN VISAYAS,10.667221646666667,,0.30249575,,16.695025963333332,,5.7253085666666665,,22.64322143,,0.0,,0.0,,65.69554790666666,,105.03379530000001,
MAYORGA,1992,,1,0,0.8050788756148155,0.530725,,3,EASTERN VISAYAS,,,,,,0.9170603333333333,,,,0.810368,,,,,,2.7738606666666663,,4.501289
MAYORGA,1995,,1,0,0.9210936501807343,0.8917739999999998,,3,EASTERN VISAYAS,,,,,0.23564933333333335,2.0889203333333333,,,0.08249933333333333,0.8285629999999999,,,,,1.5919249999999998,6.074825000000001,1.9100736666666667,8.992308333333334
MAYORGA,1998,,1,0,0.9630563009150843,0.404147,,3,EASTERN VISAYAS,,0.0,,0.0,2.0224243333333334,4.204853666666667,,2.69419824,1.3077173333333334,1.2476696966666667,,0.0,,0.0,5.876369666666666,7.7399607900000005,9.206511333333333,13.192484153333334
MAYORGA,2001,,1,0,0.5949678615236424,10.44612662,,3,EASTERN VISAYAS,,0.0,,0.0,2.2967150666666662,10.75662604,,2.69419824,1.01324007,1.45092688,,0.0,,0.0,7.115276523333333,8.0624278,10.42523166,20.26998072
MAYORGA,2004,,1,0,0.5949678615236424,10.44612662,,3,EASTERN VISAYAS,0.0,1.3628651100000002,0.0,0.08694123,9.858559960000001,10.927650696666667,2.69419824,0.3170078966666667,1.45092688,1.2364224166666666,0.0,0.0,0.0,0.0,8.0624278,13.46031758,19.37191464,25.624390693333336
MAYORGA,2007,,1,0,0.8834679005554111,0.8202016699999999,,3,EASTERN VISAYAS,1.04062715,2.25667088,0.05132912666666667,0.20247919,14.078362740000001,3.460413556666667,1.13809407,1.0012634866666668,1.3576162866666666,1.8164310633333336,0.0,0.0,0.0,0.0,11.848312393333332,19.248899650000002,27.28429142,24.52574427
MAYORGA,2010,,1,0,0.9273084578360735,1.572753218,,3,EASTERN VISAYAS,1.7667668900000002,1.8101779666666669,0.17399452,0.09593987666666666,2.31823241,3.002641833333333,0.37747099999999995,1.09652399,1.4685164200000003,2.0318204666666664,0.0,0.0,0.0,0.0,16.125602240000003,16.49301411,19.91235107,21.527476410000002
MAYORGA,2013,,1,0,0.9565644106849329,1.269887507,,3,EASTERN VISAYAS,1.6938867366666666,3.3498277099999996,0.10366374,0.22504076666666664,3.03118396,6.35467813,1.2336334833333333,2.779809653333333,1.6028878433333336,6.184597463333333,0.0,0.0,0.0,0.0,15.485113733333334,26.299585426666667,20.119185536666667,38.83886102
MAYORGA,2016,,1,0,0.9558561419367783,2.26502278,,3,EASTERN VISAYAS,2.65831818,4.836721413333334,0.17197457666666663,0.4373212933333333,4.298185346666666,11.613529836666666,1.46789259,6.339487129999999,4.29143276,7.094578753333334,0.0,0.0,0.0,0.0,26.001892273333336,31.86974479666667,34.591510379999995,50.57785338666667
MAYORGA,2019,,1,0,0.9547668849151657,3.10929105,,3,EASTERN VISAYAS,4.759772519999999,9.403794566666667,0.3202210366666666,0.27902906666666666,11.143664030000002,31.19023877666667,6.063670473333333,21.507415143333333,8.112977453333334,19.83340164666667,0.0,0.0,0.0,0.0,28.720190616666667,76.69780587,47.9768321,127.72144629333333
MAYORGA,2022,,1,0,0.8112470259810541,68.75021447999998,,3,EASTERN VISAYAS,6.90958804,,0.5055684233333333,,17.869972343333334,,10.45481588,,8.889751486666666,,0.0,,0.0,,42.28208489,,69.04180871999999,
MAYOYAO,1992,,1,0,0.9820316921874125,0.094413,,3,CAR,,,,,,1.380676,,,,1.5840156666666665,,,,,,4.548212333333333,,7.512904
MAYOYAO,1995,,1,0,0.8900930667765067,1.355491,,3,CAR,,,,,1.1196896666666667,1.0286676666666665,,,1.1775563333333334,1.3264129999999998,,,,,3.593487666666667,8.052713666666667,5.890733666666667,10.407794333333335
MAYOYAO,1998,,1,0,0.9357525643766824,0.937514,,3,CAR,,1.94131761,,0.0,1.172268,6.938433046666667,,0.7184520999999999,1.4634019999999996,1.85808748,,0.0,,0.0,6.790442666666666,10.477963413333333,9.426112666666668,19.27448394
MAYOYAO,2001,,1,0,0.9054433559824872,0.61470734,,3,CAR,,2.1719846866666668,,0.015265086666666665,2.943780163333333,15.333472379999998,,0.7468017100000001,1.9660911,1.5327449599999998,,0.0,,0.0,9.552392863333333,12.399420896666667,14.462264126666668,29.265638236666664
MAYOYAO,2004,,1,0,0.9329803714919612,0.52222516,,3,CAR,2.2534980033333336,2.1066822,0.015265086666666665,0.0,15.52437503,10.107707783333334,0.8144650700000001,0.7142903399999999,1.4139580566666667,2.0362140833333333,0.0,0.0,0.0,0.0,13.327736773333333,12.941894936666666,30.266069859999998,25.085816803333334
MAYOYAO,2007,,1,0,0.9236691379018319,1.10961391,,3,CAR,1.7985004266666664,3.116263623333333,0.0,0.0,12.910966243333334,5.079841113333334,0.5891539,1.9635774899999998,1.7167429866666666,4.631878376666667,0.0,0.0,0.0,0.0,10.523311916666666,24.919434719999998,25.151021146666665,34.63115421
MAYOYAO,2010,,1,0,0.95354630707949,1.148014292,,3,CAR,2.978435616666667,3.906851886666667,0.0,0.04955847666666666,4.81038222,7.987368919999999,1.8319466033333331,4.030958556666667,3.116108756666667,6.559916533333333,0.0,0.0,0.0,0.0,23.571698413333333,30.301542659999996,31.498189390000004,44.84882811333333
MAYOYAO,2013,,1,0,0.9216643241275395,1.131407997,,3,CAR,3.50092854,5.041656133333333,0.035164343333333334,0.09728746333333332,5.004355816666666,8.995308256666666,1.4682629333333335,3.8563646600000006,7.550635296666667,14.409605193333334,0.0,0.0,0.0,0.0,27.987017879999996,38.73602216,40.54200899333333,62.14093561000001
MAYOYAO,2016,,1,0,0.9503180215857242,2.50399228,,3,CAR,4.6454692500000005,6.233073896666667,0.08968477333333331,0.05596230333333333,10.354809026666667,10.12124682,5.619655003333333,3.8322106199999997,11.098286029999999,11.064902136666667,0.0,0.0,0.0,0.0,33.98989804333333,50.18398679333333,55.4429931,71.37013574999999
MAYOYAO,2019,,1,0,0.8799186806088863,3.02441049,,3,CAR,5.778048460000001,7.147163193333334,0.050328929999999994,0.05630817,10.02964486,10.263275263333334,4.20126747,3.0598039,13.328918753333333,7.918553696666667,0.0,0.0,0.0,0.0,45.491207746666674,66.00762256,68.84977136,84.18945151999999
MAYOYAO,2022,,1,0,0.971902507809822,4.02966123,,3,CAR,6.62368261,,0.039296863333333334,,9.62833845,,2.9653589766666664,,7.34059606,,0.0,,0.0,,61.11454712666667,,78.08348163666666,
MCARTHUR,1992,,1,0,0.7348366045650265,0.441161,,3,EASTERN VISAYAS,,,,,,0.7099883333333333,,,,0.36283666666666664,,,,,,1.9448653333333332,,3.017690333333334
MCARTHUR,1995,,1,0,0.9126117710685862,0.679936,,3,EASTERN VISAYAS,,,,,0.40487133333333336,1.5396873333333332,,,0.24910333333333332,1.1623026666666665,,,,,1.245934,3.745335666666666,1.8999086666666667,6.447325666666665
MCARTHUR,1998,,1,0,0.8633147348615281,1.503245,,3,EASTERN VISAYAS,,1.54577544,,0.12812763,1.405816,4.995023536666667,,0.613631,0.893033,1.7744988233333334,,0.0,,1.7939923,3.7580526666666665,7.589397090000001,6.056901666666666,14.358919450000002
MCARTHUR,2001,,1,0,0.6364609341729126,0.7754534799999999,,3,EASTERN VISAYAS,,1.4045489199999999,,0.18601942333333332,2.43785723,12.914300473333332,,0.4954065566666667,1.7556891166666666,1.5711011366666667,,0.0,,0.09524899999999999,5.810440783333334,10.733076573333333,10.00398713,25.218478183333335
MCARTHUR,2004,,1,0,0.942917125447732,1.13509205,,3,EASTERN VISAYAS,1.52212613,1.19304381,0.17863182999999996,0.15029041,12.568157020000001,7.360474543333333,0.5758826066666667,0.37220285000000003,1.7215034566666667,0.9683191600000001,0.0,0.0,0.6932464333333334,0.0,10.95877881,8.46740621,25.248439286666667,16.796199913333336
MCARTHUR,2007,,1,0,0.8063428341381657,2.12216005,,3,EASTERN VISAYAS,1.19304381,2.317887,0.15029041,0.15029041,10.18294328,3.34511741,0.37220285000000003,0.87694,0.9683191600000001,2.177325,0.0,0.0,0.0,0.0,8.46740621,15.9248131,19.61866865,21.44725551
MEDELLIN,1992,,1,0,0.49804262333828975,3.984113,,3,CENTRAL VISAYAS,,,,,,2.000756,,,,0.9602386666666667,,,,,,6.682437666666666,,9.643432333333331
MEDELLIN,1995,,1,0,0.6911156926232496,4.856318,,3,CENTRAL VISAYAS,,,,,1.2824323333333334,3.917545,,,0.7061450000000001,4.116342333333333,,,,,6.050353666666666,9.65187,8.038931,17.68575733333333
MEDELLIN,1998,,1,0,0.599268516535502,9.898264000000001,,3,CENTRAL VISAYAS,,2.26741868,,0.1666673,3.325592,8.79823475,,0.13970537,2.6531016666666667,2.15388761,,0.0,,4.39558984,8.123401666666666,13.82247745,14.102095333333333,24.77459981
MEDELLIN,2001,,1,0,0.6671327372313997,8.16306449,,3,CENTRAL VISAYAS,,3.265557053333333,,1.9892309566666666,5.498618233333334,30.47642697666667,,0.17792554000000002,3.513027243333333,4.222436243333333,,0.0,,2.38551169,13.100539266666665,22.658201736666665,22.112184743333334,57.35706495666667
MEDELLIN,2004,,1,0,0.7661898241956788,9.74021484,,3,CENTRAL VISAYAS,2.971509493333333,3.501797736666667,1.96046239,0.36759889999999995,26.906230093333335,16.69081082,0.1668159966666667,0.23862276666666662,3.35383451,4.17083027,0.0,0.0,3.850708303333333,0.0,20.27986097333333,21.407293499999998,50.53992557666667,42.26893458999999
MEDELLIN,2007,,1,0,0.5301923878036294,14.92420171,,3,CENTRAL VISAYAS,3.2031301400000003,4.47769101,0.2538004,0.7063572699999999,23.29336250333333,9.654863696666666,0.1926696,0.94962537,4.220396366666666,12.896446116666667,0.0,0.0,0.0,3.5211900466666664,19.643762363333334,40.51969398333333,47.15752123333334,63.07100379666667
MEDELLIN,2010,,1,0,0.7375152162966627,20.383087665,,3,CENTRAL VISAYAS,4.216188926666667,6.020134566666666,0.6202473033333332,1.0632263133333335,5.563226946666667,8.095740586666667,0.7267907166666667,0.8807481566666667,9.04530106,15.219112526666668,0.0,0.0,0.0,0.13163155,34.62569207666667,60.83768391,49.234220083333334,84.15253702333332
MEDELLIN,2013,,1,0,0.7155095585854151,26.396452865,,3,CENTRAL VISAYAS,5.661450276666667,7.271109003333334,0.9044998633333333,1.4925605566666666,10.994394326666665,10.076144750000001,0.90725414,1.1093662033333331,14.339135743333335,18.245482836666664,0.0,0.0,3.5211900466666664,0.20310898666666669,52.93286038,75.75646287666666,78.26639045,104.07809046333334
MEDELLIN,2016,,1,0,0.8061304986294938,24.09036403,,3,CENTRAL VISAYAS,6.236862633333334,11.935857383333333,1.54232996,2.315915653333333,8.936105443333334,16.97283517,0.8461731133333332,2.7210621333333336,19.597050223333337,13.80118014,0.0,0.0,0.31073973666666665,0.0,72.5685677,93.20266479666667,101.10172336666669,123.97668010666666
MEDELLIN,2019,,1,0,0.8155246513372097,30.36455512,,3,CENTRAL VISAYAS,11.048491133333334,13.500760909999999,1.9371672,1.4831731666666668,14.942933063333333,26.725668593333335,1.9332739300000001,10.861757673333335,14.285113619999999,8.609918916666667,0.0,0.0,0.0240008,0.8799768433333334,87.49945367666665,114.87465010666666,116.72750036000001,150.21023761666666
MEDELLIN,2022,,1,0,0.708895682307431,72.80516345999999,,3,CENTRAL VISAYAS,13.193132693333332,,1.6153901499999999,,25.934040486666664,,11.125517643333334,,11.255464169999998,,0.0,,0.0,,102.82255887666668,,140.0120635333333,
MEDINA,1992,,1,0,0.6398161419463253,1.494776,,3,NORTHERN MINDANAO,,,,,,1.6103723333333333,,,,1.6845323333333333,,,,,,4.099786666666667,,7.394691333333334
MEDINA,1995,,1,0,0.8253114121911217,1.981199,,3,NORTHERN MINDANAO,,,,,1.0287913333333332,2.477691666666667,,,1.3010366666666668,2.7286076666666665,,,,,3.431781666666667,6.622345,5.761609666666668,11.828644333333335
MEDINA,1998,,1,0,0.861853569609394,2.308544,,3,NORTHERN MINDANAO,,2.66312919,,0.6237086700000001,2.1925106666666667,7.38786222,,0.8750915899999999,2.375058333333333,2.7577692799999998,,0.0,,2.37867799,5.648423333333334,11.194657366666666,10.215992333333332,21.34028886666667
MEDINA,2001,,1,0,0.8875928123419147,2.71785722,,3,NORTHERN MINDANAO,,2.90718165,,0.43279440666666663,3.5477792800000003,19.87461394,,0.6517497400000001,3.4851284299999996,3.1223646166666668,,0.0,,0.8441525799999999,9.025995426666666,15.038735563333333,16.058903136666668,38.03571412
MEDINA,2004,,1,0,0.879435182993475,3.69510321,,3,NORTHERN MINDANAO,2.8883341666666666,3.390024606666667,0.48548918,0.8029844166666665,18.098103453333334,17.173527063333335,0.75028848,1.0387731033333332,2.0405599733333335,4.770003740000001,0.0,0.0,1.6370452433333333,0.0,14.517148863333333,18.659079860000002,34.65581229,40.60261066333334
MEDINA,2007,,1,0,0.7498606212412876,4.553317059999999,,3,NORTHERN MINDANAO,3.1018404033333336,4.4068200766666665,0.66646792,0.7582550299999999,21.88341737,7.574886336666666,0.8838031366666667,1.9553092499999998,4.448679546666667,5.904216959999999,0.0,0.0,0.0,0.45450198,17.23130591,30.651205289999996,43.563402826666675,44.13030858666667
MEDINA,2010,,1,0,0.9174951334565391,4.235846872,,3,NORTHERN MINDANAO,3.966956553333334,5.278476250000001,0.7816038000000001,0.8253114899999999,6.602962333333333,9.873651996666666,1.3999,3.7698642566666662,5.510468446666667,10.663011079999999,0.0,0.0,0.45450198,0.0,25.06403222666667,38.21647166333333,37.17746300666666,58.75313474
MEDINA,2013,,1,0,0.8664412091919322,9.207354199000001,,3,NORTHERN MINDANAO,4.969186473333333,7.478285790000001,0.8131177166666667,0.9385584233333333,8.379533893333333,14.851655580000001,2.5972297033333334,6.4348113666666675,7.618646113333333,14.08657342,0.0,0.0,0.0,0.0,39.242440466666665,39.81879233666667,55.24062047333333,68.75702133666667
MEDINA,2016,,1,0,0.8663430565968266,13.05286396,,3,NORTHERN MINDANAO,6.846765096666668,9.118560843333332,0.8680027333333333,1.6057812166666665,13.82821791,19.361387866666664,6.11345008,8.637045806666666,14.440276096666667,17.823974976666666,0.0,0.0,0.0,0.0,36.40059446,63.81337577333333,64.66908846666666,100.99873861666667
MEDINA,2019,,1,0,0.7791800725113976,30.2330526,,3,NORTHERN MINDANAO,8.469533423333333,15.928902393333333,1.1705896166666667,2.984738386666667,18.43498485666667,35.64227229333333,8.794861816666666,16.728631513333333,17.140568316666666,38.17613799,0.0,0.0,0.0,0.0,51.61890253333333,97.42884814666667,87.19445570666666,171.24725843000002
