LGU_clean,election_year,incumbent_name,dynasty,health_post3,educ_post3,pubwelf_post3,health_pre,educ_pre,pubwelf_pre,ira_share,local_rev_pc,enc_gol,income_class,region,matched_control_lgu,matched_control_year
BILIRAN,2016.0,"ESPINA, GERARDO JR. JIMENEZ",1,146.92965189615884,2.2966414292653403,160.8241729736328,141.56752268473306,3.0100329319636026,92.96686108907063,0.8520849943161011,74.6973648071289,1.0,3,Eastern Visayas,NORTHERN SAMAR,2019.0
BILIRAN,2019.0,"ESPINA, ROGELIO JIMENEZ",1,175.5622762044271,0.973617394765218,265.7374928792317,138.6466064453125,2.0357948541641235,150.55343627929688,0.9105274081230164,58.87771987915039,1.5403302907943726,3,Eastern Visayas,EASTERN SAMAR,2019.0
BOHOL,2004.0,"AUMENTADO, ERICO BOYLES",1,139.63610331217447,17.232667605082195,385.7254435221354,123.27631123860677,18.061787287394207,363.3125508626302,0.894680380821228,63.65022277832031,1.8430219888687132,3,Central Visayas,SIQUIJOR,2001.0
BOHOL,2007.0,"AUMENTADO, ERICO BOYLES",1,255.8732248942057,23.13175137837728,231.4545694986979,128.25064341227213,16.522132873535156,364.79640706380206,0.9104207158088684,68.62179565429688,1.0742270946502686,3,Central Visayas,NEGROS ORIENTAL,2007.0
BOHOL,2013.0,"CHATTO, EDGARDO MIGRIÑO",1,364.2502339680989,49.16743914286295,440.1405029296875,220.93647257486975,29.49179458618164,259.14243570963544,0.8557268381118774,184.87249755859372,1.4748986959457395,3,Central Visayas,SIQUIJOR,2013.0
BOHOL,2016.0,"CHATTO, EDGARDO MIGRIÑO",1,498.5180257161458,17.259275913238525,603.0066630045573,339.07110595703125,57.57391611735026,284.46119499206543,0.8377941846847534,297.639404296875,1.744029879570007,3,Central Visayas,BOHOL,2019.0
BUKIDNON,1995.0,"FORTICH, CARLOS OZAMIZ",1,0.0,0.0,72.47709528605144,0.0,0.0,36.6036319732666,0.8235859274864197,49.90812683105469,1.4837123155593872,3,Northern Mindanao,CAMIGUIN,1998.0
BUKIDNON,1998.0,"FORTICH, CARLOS O.",1,27.69099934895833,4.3426666259765625,221.9155756632487,0.0,0.0,58.41389846801758,0.8457029461860657,61.629676818847656,1.4279389381408691,3,Northern Mindanao,BUKIDNON,2001.0
BUKIDNON,2004.0,"ZUBIRI, JOSE MA. JR. RUBIN",1,12.495787620544434,18.851651509602863,467.8346099853516,137.32514190673828,16.80582586924235,402.9938354492188,0.7137799263000488,122.44554138183594,1.1322662830352783,3,Northern Mindanao,MISAMIS ORIENTAL,2004.0
BUKIDNON,2007.0,"ZUBIRI, JOSE MA. JR. RUBIN",1,14.356746355692543,17.303810437520344,29.797999064127605,106.5655148824056,23.091557184855144,462.2756703694661,0.7760365605354309,237.0502777099609,1.2196307182312012,3,Northern Mindanao,BUKIDNON,2013.0
BUKIDNON,2016.0,"ZUBIRI, JOSE MARIA, JR. RUBIN",1,74.55248260498047,5.197834968566895,236.3307647705078,33.99985392888387,26.413472016652424,315.899938583374,0.7391648888587952,694.400146484375,1.2659451961517334,3,Northern Mindanao,BUKIDNON,2013.0
BUKIDNON,2019.0,"ZUBIRI, JOSE MARIA, JR. RUBIN",1,605.27392578125,0.0906666715939839,1489.5664469401042,79.19794273376465,4.107962369918823,219.8794911702474,0.7320636510848999,968.218505859375,1.3021541833877563,3,Northern Mindanao,BUKIDNON,2013.0
BULACAN,2001.0,"DELA CRUZ, JOSEFINA M.",1,168.0190684000651,155.65778350830078,731.3309122721354,0.0,0.0,224.33625284830728,0.5604851841926575,442.7869873046875,1.0623054504394531,3,Central Luzon,BULACAN,1998.0
BULACAN,2004.0,"DELA CRUZ, JOSEFINA M.",1,238.602040608724,200.8383585611979,934.987752278646,174.98580423990884,186.22423299153647,801.2261352539062,0.6426739692687988,445.6539916992188,1.1253411769866943,3,Central Luzon,BULACAN,1998.0
BULACAN,2013.0,"SY-ALVARADO, WILHELMINO MANUCDOC",1,550.7032432556152,117.40344492594402,1353.533447265625,567.1585896809896,178.39580281575522,1055.4252115885415,0.6748275756835938,818.2925415039062,1.0,3,Central Luzon,PAMPANGA,2010.0
BULACAN,2016.0,"SY-ALVARADO, WILHELMINO MANUCDOC",1,1122.9982503255208,112.56297556559244,1522.9912109375,452.6379559834798,128.8141098022461,1013.6943359375,0.6466533541679382,1331.8646240234375,1.9236825704574585,3,Central Luzon,BULACAN,2010.0
CAGAYAN,2004.0,"LARA, EDGAR RAMONES",1,164.31299336751303,10.996999899546305,428.0389912923177,140.74300130208334,12.78433354695638,357.89732869466144,0.8757331371307373,87.12300109863281,1.3018112182617188,3,Cagayan Valley,BATANES,2007.0
